st_transform,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,strasse_name,strasse_schluessel,id,reinigungsklasse,fahrbahnwinterdienst,laenge,kehrmeter,kehrmeter_pro_jahr
"MULTILINESTRING ((12.140139 54.089816,12.140057 54.089784,12.139941 54.089764,12.13979 54.089752,12.13964 54.089772,12.139456 54.089808,12.13917 54.089873,12.138945 54.089901,12.138631 54.089914,12.138078 54.089922,12.137286 54.089911,12.134583 54.089862,12.133095 54.089836,12.131047 54.089806,12.130399 54.089774,12.128665 54.089732,12.128446 54.08972,12.128255 54.08968,12.12805 54.08962,12.127886 54.089536,12.127742 54.089432),(12.140125 54.089816,12.139941 54.089824,12.139839 54.089844,12.139682 54.089889,12.139436 54.089965,12.139177 54.090013,12.138925 54.090038,12.13872 54.090046,12.137341 54.090044,12.135252 54.09003,12.133826 54.089991,12.132945 54.089972,12.131935 54.089945,12.130515 54.089931),(12.130508 54.089931,12.130071 54.089939,12.128809 54.089909,12.12793 54.089881))",b266af49-ff7d-4583-b39b-ba893af8da5e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lange Str.,"06450",0000006450-001,1,A,1629.83,3769.14,979977.66
"MULTILINESTRING ((12.105469 54.088316,12.105929 54.08883,12.106918 54.08994))",c57d88b5-a9d6-4499-aa14-1b54475f4597,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hansastr.,"03350",0000003350-001,6,C,204.13,472.07,24547.69
"MULTILINESTRING ((12.065749 54.147966,12.066525 54.147921,12.066625 54.148591,12.066778 54.149562,12.067085 54.151265,12.067177 54.151995),(12.065152 54.149637,12.065595 54.149612,12.066214 54.149589,12.066778 54.149562),(12.064785 54.145891,12.06484 54.146133,12.064874 54.146323,12.064895 54.146369,12.064914 54.146387,12.064953 54.146398,12.065023 54.146404,12.065194 54.146399,12.065351 54.146394,12.06546 54.146415,12.065512 54.146457,12.065532 54.146513,12.065589 54.146912,12.065749 54.147966,12.064098 54.148063,12.063596 54.148091,12.063553 54.148106,12.063527 54.148133,12.06352 54.148159,12.063548 54.148196,12.063617 54.14822,12.063685 54.148226,12.063773 54.148224,12.063877 54.148218,12.063946 54.148202,12.063971 54.148173,12.063986 54.148124,12.064027 54.148086,12.064098 54.148063),(12.064534 54.14429,12.064646 54.14453,12.064718 54.144697,12.064803 54.144819,12.064865 54.144919,12.064964 54.145105,12.065154 54.145418,12.065335 54.145658,12.065508 54.145834,12.066026 54.146378,12.066197 54.146631,12.066281 54.146794,12.066338 54.146929,12.066371 54.147038,12.06644 54.147397,12.066477 54.147637,12.066525 54.147921))",ec21f778-22dc-49e6-b520-db49a86321f5,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Flensburger Str.,"01930",0000001930-001,6,A,1511.40,3495.26,181753.71
"MULTILINESTRING ((12.1535747916365 54.0942703309481,12.1537891455837 54.0944137135967,12.1548403987765 54.0951561624456,12.1550410121261 54.0953012675186,12.1553648491049 54.0955360546163,12.1559597190989 54.0959428056457,12.1562201004156 54.0961278106776,12.1562960655609 54.0961685000197,12.1563731752186 54.0961883446184,12.1564655263269 54.096196669647,12.1565555164229 54.0961868497116,12.1568742169392 54.0961095303417,12.157116850248 54.0960458755386,12.1574319136847 54.095977363897,12.1575588175091 54.0959479094743,12.1576573573028 54.0959357416406,12.1578772741669 54.0959280862697))",0dc5125d-c341-4bc9-970f-f6a50d9a3afb,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Bei der Knochenmühle,"01200",0000001200-001,7,B,385.84,892.29,23199.63
"MULTILINESTRING ((12.063432 54.152226,12.0634 54.152263,12.063396 54.152301,12.063529 54.153071,12.063627 54.153668,12.0637 54.154113,12.063692 54.154111),(12.063692 54.154111,12.063691 54.154108),(12.063692 54.154111,12.063489 54.154118,12.063333 54.154127,12.063535 54.155361,12.063599 54.155761),(12.063965 54.15575,12.063692 54.154111))",e53b81fa-a685-4fde-9999-3525c851454d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Parchimer Str.,"04040",0000004040-001,6,A,602.00,1392.19,72393.63
"MULTILINESTRING ((12.115367 54.078338,12.113907 54.077948,12.112363 54.077671,12.110689 54.077432,12.10908 54.07713,12.107363 54.076714,12.106376 54.076286,12.105131 54.075682,12.103823 54.074801))",c1618286-a3c7-4bdd-a621-4e47b555f042,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Albert-Einstein-Str.,"00160",0000000160-001,6,A,871.60,2015.66,104814.43
"MULTILINESTRING ((12.103882 54.08271,12.104161 54.083016,12.104731 54.083653,12.105137 54.08411,12.105824 54.084872),(12.105824 54.084872,12.106214 54.085322))",c9ebe69d-44c1-4c1a-bf18-3c9309ae7e9f,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Rembrandtstr.,"07880",0000007880-001,7,C,328.37,759.39,19744.1
"MULTILINESTRING ((12.113308 54.102493,12.114139 54.10299,12.115269 54.103669))",51defd7e-1d04-476e-8bb6-d4ea012b7f4d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kaulbachstr.,"04490",0000004490-001,7,C,183.28,423.85,11020.19
"MULTILINESTRING ((12.168475 54.110683,12.167245 54.109903,12.166745 54.109588,12.166039 54.109152,12.165614 54.108791,12.165352 54.108556,12.165116 54.108381,12.164622 54.107993,12.164272 54.1077),(12.163246 54.106939,12.162579 54.106531,12.161988 54.106187,12.160961 54.105574),(12.163895 54.105381,12.16387 54.105347,12.163798 54.105299,12.163162 54.104923,12.163076 54.104879,12.162944 54.10486,12.162237 54.104854,12.162158 54.104868,12.160961 54.105574),(12.163895 54.105381,12.163892 54.105553,12.163849 54.105576,12.16373 54.105581,12.163633 54.105529,12.16377 54.10545,12.163895 54.105381),(12.164272 54.1077,12.163823 54.107327,12.163246 54.106939),(12.164499 54.106286,12.164241 54.106439,12.164156 54.106439,12.163768 54.106206,12.163726 54.106188,12.16368 54.106179,12.16361 54.10618,12.163572 54.106196,12.163456 54.106257,12.163346 54.106257,12.163317 54.106245,12.163317 54.106168,12.163351 54.10615,12.163589 54.10615,12.163655 54.106158,12.163729 54.106188),(12.164499 54.106286,12.164499 54.106285),(12.164797 54.10736,12.164382 54.107107,12.163805 54.106769,12.163701 54.106741,12.163578 54.106764,12.163246 54.106939),(12.164797 54.10736,12.164736 54.107401,12.164518 54.10754,12.164272 54.1077),(12.164931 54.10637,12.164891 54.10636,12.16484 54.106352,12.164621 54.106355,12.164499 54.106286),(12.16579 54.106911,12.165459 54.107051,12.165006 54.107265,12.164797 54.10736),(12.16579 54.106911,12.165537 54.106759,12.165488 54.106726,12.165437 54.106685,12.165363 54.106623,12.165295 54.106578,12.164979 54.106395,12.164666 54.106213,12.164618 54.106215,12.164499 54.106286),(12.166614 54.106915,12.166465 54.106834,12.166288 54.106791,12.166103 54.106807,12.16592 54.106856,12.16579 54.106911),(12.160961 54.105574,12.160552 54.105324,12.15993 54.104991,12.159561 54.104808,12.159285 54.104648,12.159106 54.104528,12.158983 54.104427,12.158814 54.104263,12.158673 54.104066,12.158519 54.103817,12.158387 54.103565))",5f0bafd3-0008-4aac-9063-e069df059621,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lorenzstr.,"03530",0000003530-001,6,A,1974.45,4566.11,237437.88
"MULTILINESTRING ((12.081321 54.099479,12.081544 54.099736,12.081885 54.100119))",b8001978-5f16-4831-869c-ec1556832b02,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Anton-Saefkow-Str.,"00760",0000000760-001,6,C,80.23,185.54,9648.07
"MULTILINESTRING ((12.127109 54.087859,12.127636 54.088145,12.127792 54.088449,12.127811 54.088855,12.127841 54.089438,12.128036 54.089856),(12.127763 54.089833,12.127567 54.089341,12.127538 54.089152,12.127509 54.088838,12.127519 54.088454,12.127421 54.088243,12.126855 54.087934))",d8ec5d22-964d-49e7-b63b-0e748263eb89,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Beim Grünen Tor,"01240",0000001240-001,6,B,470.67,1088.47,56600.51
"MULTILINESTRING ((12.076192 54.067697,12.07638 54.067475,12.077457 54.065825,12.077503 54.065726,12.077517 54.065605,12.077476 54.06548,12.077375 54.065378,12.07719 54.065271,12.075856 54.06476,12.075513 54.064606,12.075267 54.064385,12.075132 54.064212,12.075074 54.063938,12.075089 54.063546,12.075164 54.063149,12.075336 54.062834,12.075625 54.062419,12.075979 54.062016,12.076397 54.061663,12.07675 54.061444,12.077045 54.061266,12.077259 54.061192,12.077503 54.061153,12.077632 54.061148,12.077997 54.06117,12.078093 54.061197,12.078115 54.061263,12.078077 54.061312,12.077989 54.061328,12.077893 54.061301,12.077807 54.061263,12.077633 54.061157))",2aa54b1e-9fd0-43b6-ab76-b00c4a1c3bdf,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Wüsteney,"14230",0000014230-001,6,A,964.08,2229.53,115935.63
"MULTILINESTRING ((12.134795 54.1119,12.134703 54.112007,12.13463 54.112089,12.134484 54.112201,12.134381 54.112334,12.134236 54.112606,12.134083 54.112865,12.13401 54.113063,12.133609 54.113812),(12.133609 54.113812,12.133609 54.113813,12.133301 54.114353),(12.134683 54.114143,12.134609 54.114045,12.134567 54.114014,12.134513 54.113996,12.133609 54.113812),(12.134683 54.114148,12.134697 54.11419,12.134687 54.114224,12.134671 54.114282,12.133788 54.114152,12.133921 54.113878),(12.133609 54.113812,12.133609 54.113813))",39359b82-f88a-4157-8c24-e9969c7213bd,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Ilja-Ehrenburg-Str.,"03970",0000003970-001,6,C,480.79,1111.87,57817.5
"MULTILINESTRING ((12.11901 54.065588,12.119038 54.065868,12.119121 54.066484,12.119183 54.066965,12.119244 54.067462))",38aa2a32-78bb-42b2-85bd-88000185a590,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Galileistr.,"02700",0000002700-001,6,C,209.16,483.70,25152.58
"MULTILINESTRING ((12.100214 54.08673,12.100211 54.086833,12.100232 54.086887,12.100979 54.08774,12.10129 54.088076,12.101586 54.088428,12.102134 54.089045,12.102271 54.089099,12.10253 54.089192))",bc4a68ad-fa4e-41e5-ba11-2aa228cf7388,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Warschauer Str.,"09570",0000009570-001,6,C,318.84,737.35,38342.17
"MULTILINESTRING ((12.065409 54.145822,12.064787 54.145904,12.060601 54.146099,12.060301 54.144182,12.060258 54.144088,12.060065 54.143987,12.057607 54.144006),(12.060157 54.144035,12.060065 54.143987,12.062469 54.143842),(12.062469 54.143842,12.062568 54.143927,12.062573 54.144226,12.062804 54.144226,12.062788 54.144154,12.062578 54.14404))",ac91a829-b6ce-4794-ac94-8bfdc9f205d3,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Möllner Str.,"00600",0000000600-001,6,A,971.34,2246.32,116808.69
"MULTILINESTRING ((12.071234 54.095298,12.071345 54.094775,12.071428 54.094337,12.071507 54.094074,12.071568 54.093875,12.071675 54.093605,12.071782 54.093354,12.072087 54.09274))",c9f7bccd-c287-4063-b9a6-b8581b3401db,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Artur-Becker-Str.,"00900",0000000900-001,6,A,290.82,672.55,34972.62
"MULTILINESTRING ((12.122572 54.068902,12.12061 54.069026,12.118872 54.069106,12.118764 54.069168,12.118788 54.069528),(12.116472 54.069927,12.117903 54.069896,12.118829 54.069858),(12.116493 54.069583,12.118788 54.069528,12.118829 54.069858,12.118834 54.069922))",5c7c7f2b-693b-4863-9c30-5973451baf82,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Majakowskistr.,"06830",0000006830-001,6,A,642.16,1485.06,77223.08
"MULTILINESTRING ((12.124246 54.088251,12.124212 54.088324,12.12419 54.088406,12.124171 54.088494,12.124115 54.088798,12.124073 54.089012,12.124068 54.089168,12.124109 54.089509,12.124127 54.089591,12.12415 54.089659,12.124193 54.08976,12.124265 54.089901,12.124325 54.090009,12.124476 54.090228,12.124634 54.090497,12.125272 54.091477,12.125598 54.092019))",eabf9479-fe12-4c74-aed4-8a5688dcd050,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Neue Werderstr.,"07230",0000007230-001,6,B,437.29,1011.28,52586.4
"MULTILINESTRING ((12.157835 54.126116,12.157939 54.126105,12.163366 54.126102,12.164355 54.12611))",81104fce-cae0-4045-94c5-15b2ab8b0a4b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Gielandstr.,"10400",0000010400-001,7,B,426.39,986.07,25637.81
"MULTILINESTRING ((12.082697 54.173884,12.08362 54.173934,12.084034 54.173959))",aff41d82-cf92-4806-b926-7c8f7ea2f9b1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Wossidlostr.,"09890",0000009890-001,6,C,87.71,202.84,10547.58
"MULTILINESTRING ((12.10483 54.074179,12.103832 54.074691,12.103428 54.074396,12.103114 54.074143,12.103089 54.074077,12.103164 54.073951,12.103342 54.073835,12.103694 54.073659,12.103832 54.073609,12.103984 54.073627,12.104463 54.073923,12.10458 54.074014,12.104657 54.0741,12.10483 54.074179,12.105431 54.073871,12.106367 54.073412,12.107254 54.073072,12.107768 54.072895,12.108212 54.072751,12.10852 54.072674,12.108988 54.072544,12.109595 54.072423,12.11029 54.072306,12.110985 54.072224,12.111725 54.072145,12.112172 54.072123,12.113961 54.072052,12.115971 54.071963,12.116491 54.071968,12.116784 54.071991,12.117138 54.072076,12.117879 54.072294,12.118248 54.072414,12.118947 54.072643,12.119392 54.07284,12.119813 54.073101,12.120185 54.073354,12.120585 54.073658,12.121021 54.074027,12.121397 54.074397,12.122229 54.075306,12.12248 54.075558,12.123241 54.076462,12.123748 54.077091,12.124048 54.077467,12.124321 54.07781,12.124597 54.078149,12.125143 54.078807,12.125577 54.079318,12.126053 54.079906,12.126447 54.080386),(12.10554 54.071003,12.10551 54.071134,12.105784 54.071686,12.10592 54.071823,12.106808 54.07268,12.107634 54.072434,12.108956 54.072195,12.109161 54.072126,12.109928 54.071591,12.110078 54.071507),(12.099891 54.077484,12.100006 54.077407,12.10018 54.077306,12.100827 54.076742,12.101494 54.076197,12.102062 54.07576,12.102737 54.07529,12.102973 54.075132,12.103352 54.074937,12.103832 54.074691),(12.100887 54.076079,12.100418 54.076337,12.100411 54.076373,12.100442 54.076412,12.100534 54.07645,12.100609 54.07644,12.100663 54.076413,12.100978 54.076237,12.10102 54.076202,12.101003 54.076157,12.100887 54.076079,12.102059 54.075191,12.102317 54.075003,12.103264 54.074478,12.103428 54.074396),(12.109233 54.072069,12.109067 54.071752,12.109928 54.071591),(12.106808 54.07268,12.107254 54.073072))",a0dc29e1-49e1-4854-9cd5-4e2ac8fbb505,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Südring,"07400",0000007400-001,6,A,3731.62,8629.74,448746.71
"MULTILINESTRING ((12.136141 54.088365,12.136304 54.08803,12.136373 54.087898,12.136463 54.08775,12.136561 54.08763,12.136693 54.087467,12.13681 54.08733,12.137024 54.087053,12.137109 54.086934,12.137158 54.086826,12.13719 54.086713,12.137208 54.086553,12.137217 54.086453))",3d97e779-10a9-4748-9b4d-b3836c19a8fd,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Rungestr.,"08140",0000008140-001,4,B,226.04,522.74,81547.46
"MULTILINESTRING ((12.134931 54.088071,12.134972 54.088029,12.135619 54.087057,12.135878 54.086681,12.136053 54.086424))",54b824ab-ebb5-414a-b455-8f9d9cb840f2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schwaansche Str.,"08450",0000008450-001,5,B,197.54,456.83,71265.64
"MULTILINESTRING ((12.122673 54.081713,12.122645 54.082397))",e9d459b6-79e7-4039-b928-a818029d139f,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Häktweg,"03260",0000003260-001,6,C,76.16,176.13,9158.64
"MULTILINESTRING ((12.084034 54.176741,12.078529 54.176283))",d5d0cbf9-1712-48c6-bcde-d5b73b75a140,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Mühlenstr.,"07100",0000007100-002,5,A,363.08,839.66,130986.77
"MULTILINESTRING ((12.115633 54.100413,12.116166 54.100016,12.116783 54.09956,12.117007 54.099404,12.117067 54.099346))",4fdd6102-50a2-4c84-995d-06df59d86c09,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Uferstr.,"09110",0000009110-001,7,C,151.42,350.17,9104.52
"MULTILINESTRING ((12.146791 54.089833,12.146689 54.08967,12.146475 54.089343,12.146384 54.089125,12.146335 54.088509,12.146314 54.088454))",b68a6a89-e445-4901-8c43-1e4a23429fde,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Altschmiedestr.,"00290",0000000290-001,7,B,158.23,365.92,9513.99
"MULTILINESTRING ((12.05535 54.115012,12.055371 54.114105),(12.055371 54.114105,12.057753 54.1141,12.058879 54.114088,12.059684 54.114094,12.059845 54.114069))",5ff557d0-4394-40b4-8795-cfe8d8183571,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Sievershagener Weg,"08560",0000008560-001,7,B,393.95,911.05,23687.27
"MULTILINESTRING ((12.140375 54.081712,12.140564 54.081806,12.140695 54.081923,12.141381 54.082999))",07cfb8dc-13ac-4357-8458-054dd901a399,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Friedrich-Engels-Platz,"02560",0000002560-001,5,A,159.70,369.32,57614.27
"MULTILINESTRING ((12.181209 54.102212,12.18151 54.102036,12.182057 54.102269,12.18239 54.102187,12.182776 54.102049,12.183076 54.101822,12.183269 54.101564,12.183269 54.101036,12.183269 54.100772,12.183098 54.100545,12.182765 54.100356,12.182218 54.100117,12.181858 54.099938,12.181649 54.099759,12.181311 54.099429,12.181097 54.099218,12.180837 54.098873,12.180625 54.098527,12.180488 54.098315,12.180356 54.098087,12.180252 54.097816),(12.180252 54.097816,12.180088 54.097302,12.179954 54.096638,12.179871 54.096266,12.179817 54.09617,12.179748 54.09613),(12.179748 54.09613,12.180072 54.095273,12.18019 54.094801,12.179901 54.09448,12.179418 54.093895,12.179128 54.093637,12.179096 54.093241))",57be87d3-b43d-4cc2-b15d-0f6ed946c8d0,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Alte Dorfstr.,"00040",0000000040-001,7,C,1204.47,2785.46,72421.89
"MULTILINESTRING ((12.056521 54.154973,12.055709 54.155023,12.055538 54.155043,12.055454 54.155084,12.05542 54.155149,12.055509 54.15567,12.05549 54.15574,12.055371 54.155799,12.055143 54.155815,12.0541 54.155887,12.053649 54.155916,12.052407 54.155994,12.052304 54.155988,12.052203 54.155971),(12.055688 54.155021,12.055621 54.154639,12.055661 54.154558,12.055648 54.154503),(12.056516 54.15497,12.056448 54.154578),(12.053201 54.15579,12.054077 54.155732,12.055342 54.155646,12.05522 54.15496),(12.057463 54.154924,12.056511 54.154974),(12.057463 54.154924,12.057392 54.154509,12.057153 54.15452,12.057076 54.154205),(12.059331 54.154828,12.057463 54.154924))",9579603f-e04d-4073-9728-f5e8d42acc72,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Richtenberger Str.,"10990",0000010990-001,6,B,966.51,2235.15,116227.85
"MULTILINESTRING ((12.151974 54.101407,12.15249 54.101608,12.152275 54.101181),(12.15249 54.101608,12.155667 54.107219,12.156268 54.107924,12.157599 54.108352,12.15966 54.109081,12.162237 54.109635,12.164126 54.110037,12.1652 54.110691,12.165801 54.111421,12.165715 54.112327,12.166316 54.113358),(12.166144 54.121206,12.166187 54.11781,12.166316 54.115697,12.166531 54.114565,12.166402 54.11366),(12.166316 54.113358,12.166402 54.11366),(12.162992 54.109796,12.162709 54.110289,12.162967 54.110742,12.163611 54.111371,12.164555 54.112125))",f945dd7b-bac7-4d00-8b09-8e149f5a8a2b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hinrichsdorfer Str.,"03600",0000003600-002,6,A,2989.55,6913.63,359508.93
