deviceId;name;Standort;refDeviceGroup;location;deviceType;locationId;customProperties;isEnabled;letzte Statusänderung;Belegungsstatus;geo_point_2d
ebec93fb-c176-49df-9b9e-7fcd3bb34ace;DE*MVV*E00151*R1;"SCS PSID: 149928
Seckenheim Schwabenstrasse
PLID: 3797";5eb25c865eefeb0047cc22ee;"{""coordinates"": [8.568822756, 49.46140133], ""type"": ""Point""}";extern;d93598fb-4d3c-490c-a2fe-86b36690203b;{};1;;;49.46140133, 8.568822756
619323dd-3e01-470c-af3e-8a2fc7cbc901;DE*MVV*E00171*L1;"SCS PSID: 146740
Rheinau S�d Mannheim L�deritzstrasse
PLID: 3799";5eb25c865eefeb0047cc22ee;"{""coordinates"": [8.533808968, 49.41665384], ""type"": ""Point""}";extern;9abe6d01-7c1c-4489-8189-0d7d05aef33e;{};1;;;49.41665384, 8.533808968
cf60f677-9d42-494a-a4f7-9639b84cf71e;DE*MVV*E00517*L1;PLID: 3877, PSID: 152082,  Mannheim Wilhelm-Varnholt-Allee;5eb25c865eefeb0047cc22ee;"{""coordinates"": [8.50937854086866, 49.47184584985388], ""type"": ""Point""}";extern;;{};1;;;49.47184584985388, 8.50937854086866
9c587c80-d783-4ed2-b01b-17687f4252eb;DE*MVV*E00515*L1;PLID: 3877, PSID: 152090,  Mannheim Wilhelm-Varnholt-Allee;5eb25c865eefeb0047cc22ee;"{""coordinates"": [8.509128110099393, 49.471869005626594], ""type"": ""Point""}";extern;;{};1;;;49.471869005626594, 8.509128110099393
0a452a97-30e6-45dc-8f40-fef8c2b4db35;DE*MVV*E00513*R1;PLID: 3877, PSID: 151870,  Mannheim Wilhelm-Varnholt-Allee;5eb25c865eefeb0047cc22ee;"{""coordinates"": [8.50940421303358, 49.47189072472639], ""type"": ""Point""}";extern;;{};1;;;49.47189072472639, 8.50940421303358
d9bce439-7ded-4314-9f65-2c7937638b23;DE*MVV*E00138*R1;PLID: 3808, PSID: 154124,  MVV Buchen In der vorderen Wanne;5eb25c865eefeb0047cc22ee;"{""coordinates"": [9.335165472436074, 49.526661129298866], ""type"": ""Point""}";extern;;{};1;;;49.526661129298866, 9.335165472436074
be6d72a7-767b-4d65-8c52-9cf9c56c81ad;DE*MVV*E00505*R1;PLID: 3802, PSID: 146743, Feudenheim Mannheim Andersenstraße;5eb25c865eefeb0047cc22ee;"{""coordinates"": [8.528264838244748, 49.49503322887912], ""type"": ""Point""}";extern;;{};1;;;49.49503322887912, 8.528264838244748
87d97467-4360-4e30-a1a3-2df558fd761f;DE*MVV*E00510*R1;PLID: 3801, PSID: 149940, Lilienthal Center Mannheim Amselstr. 10;5eb25c865eefeb0047cc22ee;"{""coordinates"": [8.456959918289796, 49.5473189705082], ""type"": ""Point""}";extern;;{};1;;;49.5473189705082, 8.456959918289796
faf9f4db-f03c-48eb-a431-389928e6c049;DE*MVV*E00510*L1;PLID: 3801, PSID: 149937, Lilienthal Center Mannheim Amselstr. 10;5eb25c865eefeb0047cc22ee;"{""coordinates"": [8.456912059584798, 49.54747987154949], ""type"": ""Point""}";extern;;{};1;;;49.54747987154949, 8.456912059584798
726cbd60-e64f-4d5e-876e-4d29bbc3972d;DE*MVV*E00511*R1;PLID: 3801, PSID: 149938, Lilienthal Center Mannheim Amselstr. 10;5eb25c865eefeb0047cc22ee;"{""coordinates"": [8.456929129057777, 49.54742695785664], ""type"": ""Point""}";extern;;{};1;;;49.54742695785664, 8.456929129057777
17f3d4d6-7190-4986-991b-207a17633ce2;DE*MVV*E00507*R1;PLID: 3801, PSID: 149934, Lilienthal Center Mannheim Amselstr. 10;5eb25c865eefeb0047cc22ee;"{""coordinates"": [8.456652789821657, 49.54749900892261], ""type"": ""Point""}";extern;;{};1;;;49.54749900892261, 8.456652789821657
32bdf6b5-e372-482f-9339-acbc66e7bf8f;DE*MVV*E00504*R1;PLID: 3803, PSID: 146744, Luzenberg Mannheim Eisenstraße;5eb25c865eefeb0047cc22ee;"{""coordinates"": [8.476016897275178, 49.5168810619893], ""type"": ""Point""}";extern;;{};1;;;49.5168810619893, 8.476016897275178
a0ed114a-b529-4ff3-b91e-492f51541ec1;DE*MVV*E00297*01;PLID: 3804, PSID: 146745, Plankstadt Plankstadt Wilhelmstraße;5eb25c865eefeb0047cc22ee;"{""coordinates"": [8.594079301840026, 49.39268705474235], ""type"": ""Point""}";extern;;{};1;;;49.39268705474235, 8.594079301840026
