uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,strasse_name,strasse_schluessel
5f93267d-0a69-4505-a511-a52e7d008f29,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Tiroler Str.,"08970"
a435ff55-aaf2-4d17-af54-59547317c34c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lastadie,"06490"
cc769cc5-9158-4696-92bf-47fa8a0f2fc2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Fischbank,"02420"
413573d2-8f32-4940-bde8-65b8f3231447,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Max-Maddalena-Str.,"06890"
75314a49-04d4-47b5-b43c-923ad22b5e9c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Auf der Tenne,"10700"
940024b0-b5f9-4307-9281-144b910b8e96,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Clara-Zetkin-Str.,"01700"
86c50dea-fb28-4b55-a0dd-1e9bb8d167e2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kastanienweg,"04460"
de6b8f3c-e034-48dc-b6f0-44a9e7fdaa25,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Buchenweg,"01630"
0cf036b2-2b5c-417b-b06e-a39431dddfa2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schulenburgstr.,"02680"
3ccf4e13-0dca-45f3-9263-5b147c24636d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Amselweg,"10320"
0c297fb6-1198-41cc-af82-978ec157b2ca,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stephanstr.,"08750"
7f8ca989-8a64-4c36-a2c8-e375b4d74fb1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kleine Wasserstr.,"06030"
1dd9f7c8-adb4-4fd8-9fbb-4b03f0cc9914,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Grazer Str.,"03040"
030ac064-35e4-45a3-b72f-32119e340a44,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",St.-Georg-Str.,"02590"
d2dc56c6-2772-4f17-960e-69fcd33027d0,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Anton-Makarenko-Str.,"00750"
ce23ff55-2c2e-44a4-a61e-9e151ab14770,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Brahmsstr.,"01530"
0a47f906-14a8-4aa2-9deb-acaf9646a603,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Krogweg,"06270"
c1ec5fbe-4f5c-447f-8301-c6845895b251,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schliemannstr.,"08270"
cc108b06-f10b-4be6-a443-f1ccb0744420,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Bienenweide,"10760"
86becd05-d2e8-4964-9203-7004c595d1d0,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Faule Grube,"02340"
2d937b55-a61e-4c9b-a2c4-815519c2768c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Wallensteinslager,"09450"
ad05d358-67a1-4056-b8cc-964b14c2a20d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Liskowstr.,"06670"
653bd593-3e80-429d-b5bb-528b5ccd595e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Fichtenweg,"02390"
7c2563af-33d1-435d-93e6-a48df9b66fe1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Babststr.,"01020"
68e5757c-6d4a-4f6b-99c3-7a52d8808851,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Majakowskistr.,"06830"
fd42d011-f5f7-45f6-8ca4-e5ca86b11d8d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Herweghstr.,"03570"
d9e081dc-0141-4501-af42-2cc40fb78431,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Beim Kalkofen,"01260"
ac2fc5f4-b4a3-48b5-9719-13147435b576,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Mendelejewstr.,"06970"
d6f5f314-74ff-4bd7-87a5-2b8385d39ebb,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kasper-Ohm-Weg,"04410"
dc940911-42a0-4adb-b3ad-9b91ab1ec086,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Albert-Einstein-Str.,"00160"
c3adc3f0-b2c5-4576-97b5-3cd5582af308,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Zum Fuchsbau,"11110"
3a10894b-6738-450b-829d-48cc0d28ff70,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Weizenweg,"11520"
50e20d65-eef6-427e-aa29-cc4a9594cff2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Alter Markt,"00260"
8dc44287-e41a-4e2e-a2ed-2dce90468d0e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Villacher Str.,"09280"
d9965711-307f-4a45-87f5-082d3e248b8c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Kabutzenhof,"00420"
e10f6917-43c2-4614-897f-8d18495d434e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Wallensteinstr.,"09460"
302c049a-725d-4dc9-9ee4-10605342a117,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Bootsbauerweg,"01480"
7ec83e0e-87a1-411b-b167-5d5b1cf49924,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Holunderweg,"03700"
69f119bb-149f-4a01-a2b9-25df033af154,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Petridamm,"00480"
a5016dde-b535-415e-9d51-407ac611fcd3,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Wolfgang-Borchert-Weg,"12370"
9026f75f-ced1-4ece-8e84-7d320ed55262,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Binzer Str.,"01390"
42ac7e39-3fb4-49d6-90ee-73fd835f3bde,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schulstr.,"08380"
70631a17-fd59-4485-a99e-e92a1882c655,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Darguner Str.,"10910"
cf6ff9c5-fc6c-4cc8-aab1-9cc5ed1dc606,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Heulerweg,"13010"
16f17dfd-a5be-4509-8166-d1851db0a488,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Bei der Petribleiche,"13810"
f99a9d83-de19-4267-ba0f-8ca9454e66b0,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hartestr.,"03360"
33c4d0a4-2b69-426e-8c40-5b1b427f2f3d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",An den Oldendorfer Tannen,"12830"
541a5741-b079-4a6e-b535-2ab8d5b16c27,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Bahnhof Bramow,"00320"
5b0948ae-9e02-433e-ac4c-5a7606397ac0,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Alexander-Fahrenheim-Weg,"12030"
309d1e3c-ab0d-4257-9391-24d27adc8c2a,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Wilhelm-Facklam-Weg,"11950"
67d1fe29-cc2a-4a67-92ca-4b79c8018191,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Mozartstr.,"07070"
fe497879-5f4b-4d2e-98de-88db63a4d3f0,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Waldessaum,"00550"
ea6fd37d-4941-4872-b21d-ac10ea1a860c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Bleicherstr.,"01410"
e8854c95-c6d4-4859-a665-d7b679df9f72,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Carl-Malchin-Weg,"11910"
60418f92-ebae-4a4a-a15d-c7671aca99a2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Franz-Bunke-Weg,"12170"
1202c6ae-c0b0-4aa8-bbda-c89c2954eab4,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Boleslaw-Prus-Str.,"01470"
57ea4e8c-8322-4a87-ab94-bd1caa10a7a8,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Knud-Rasmussen-Str.,"06110"
35009062-2510-4cd9-ae44-fb0542f425fa,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Eduard-Vilde-Str.,"02040"
0cbc052a-77f5-4c44-a90a-b704ba74f67b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Heinrich-Engel-Weg,"12150"
1179dfa0-0df7-4dac-a3bd-e927e19be2ea,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Erlenweg,"02180"
9e1db438-3c96-4274-ab4d-9b8b2d7a7ba4,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hainbuchenring,"10360"
46eb5659-d395-4812-a194-199f50b6f8f5,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Pümperstr.,"07740"
61348e5d-a564-47be-b8b8-186679e9e7d5,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kranichhof,"06220"
98a04433-5256-44ab-8aa0-ae3eff2420d3,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Weg der Freundschaft,"09590"
8d866c74-9651-4cf1-b082-b529795d492f,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Rostocker Str.,"08090"
3414dd58-449a-4f89-a5d0-c8eaf837f864,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Fasanenholz,"00380"
eedd26ef-e4f2-477f-b6ac-7449aec24296,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Liepengraben,"10390"
cef9d6b9-339b-4b34-804a-350876bfae5e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Schmarler Bach,"13140"
dc783161-cf1c-4536-9980-42e2741e36f2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Teterower Str.,"02190"
d02f1a87-58ed-4f51-aedd-f908ca1dd6db,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kirchsteig,"12820"
3a440d8f-77ad-4d5b-bbee-6658552cf9a8,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Robert-Schumann-Str.,"08000"
5f229e1b-1e74-4c1e-b03f-6c529714cd7d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hawermannweg,"03390"
d5e6df2b-6105-444e-95fb-51d4f1419947,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hermannstr.,"03540"
06de40b3-0f82-437d-8ce1-f91dfe1efb81,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Gartenstr.,"02730"
c725cbe7-5490-49f6-903c-d531c759c623,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Brahestr.,"01600"
e85bc3d2-c3fc-4ebb-b448-7c0638a4e047,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Passagierkai,"00470"
3edbc90e-01b7-4ede-bea8-fcd459adf68f,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Robert-Koch-Str.,"07990"
a54963ea-3555-4006-ba32-e780bcf62237,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Westfriedhof,"01880"
d37cdb65-f1a2-4944-ad72-4e18a90ac735,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Güstrower Str.,"07410"
01d65251-5346-4d50-b81d-62c7893eb607,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Ferdinand-von-Mueller-Str.,"11190"
90ae8c33-c7cc-4f9c-8678-fe4c90757cc8,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Graf-Stauffenberg-Str.,"03020"
9f53e5e4-7bcb-421c-a585-3606293c66f5,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Charles-Darwin-Ring,"10330"
eb1680be-789a-4098-a7b3-37c9d040e3d5,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Grubenstr.,"03160"
95f117f0-c5c8-47a9-ab4b-27adbb70f7b2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Adam-J.-Krusenstern-Str.,"00070"
214cd173-2283-4690-ae43-b27498bc32fd,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Husumer Str.,"00210"
090b3e79-dd7d-44e8-8014-fd4702a2e09d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stranddistelweg,"10840"
b5b93514-a588-49fb-88e3-8bd1d539ab25,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Rickertring,"12240"
3e01e7b2-9b5b-4d13-a3cf-c639369933c8,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Beim Kuhtor,"01270"
16100267-1ef7-49b9-82a7-b65b140b3569,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Stavenhagener Str.,"13660"
75b98d7b-8507-4b3a-8a54-166d6692ede1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Gutsweg,"10720"
aca387c3-7bf8-4236-b5f8-f2369aaed388,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Alpenweg,"10190"
b7172c91-bd8b-465e-a15c-46ee2c5630ab,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Platz der Jugend,"07680"
4c88f971-c51d-46c8-afc6-1e9f99c05872,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Strande,"00530"
c1ca5a13-c2b4-42c7-9a50-a0b58616bb40,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Zochstr.,"09930"
fc69d9d2-599a-49cb-9176-fc733ce0c920,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Taubenweg,"10310"
75e1bc19-8af8-4dd0-b23a-d478d176a363,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Dethardingstr.,"04330"
4365e376-c8b7-4140-b8e9-b9b585c1a93f,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Paul-Wallat-Weg,"11970"
2151a63b-9638-4973-b4b5-eed2f016f18f,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Heuweg,"03580"
9d2d5fd8-de8f-46bf-93d6-2198be159eeb,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Justus-von-Liebig-Weg,"04060"
a918e42c-c476-4ed2-bb81-066c35f48f40,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Laurembergstr.,"06500"
10a8dd9d-bc06-40fa-930f-fbc367228509,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schafweidenweg,"10350"
6ee55baa-11ba-4aed-8d00-50685eea0ee7,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Siegfried-Witte-Str.,"11370"
af1032d9-b87d-4c98-844d-c592d4c256e1,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Kastanienplatz,"04450"
6dc9713b-e893-46d0-8fd8-10e23d014a00,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Rungestr.,"08140"
352384e1-abbf-4a26-bab0-4435b17de6c8,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Putbuser Str.,"02140"
f0c8d676-c8c3-4cb8-b088-65172da17197,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Von-Moltke-Hof,"14210"
87e9c1bf-ef3c-47e8-b475-738378062b55,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Bahnhofstr.,"01060"
735159b4-58aa-44a4-afe0-25fc7a990dfa,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Katt-un-Mus-Weg,"04480"
01aabaaf-91a5-47f0-afff-4fb4ba799791,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Friedrich-Flügge-Str.,"11180"
987f2622-0012-43f1-b9cd-065e584ddb6f,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Alte Dorfstr.,"00040"
611d5cf1-edef-49af-8112-4098468f5834,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Im Winkel,"10780"
9644e97d-2427-457c-b65d-7bf62dfdfede,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Verbindungsweg,"09240"
2d487b5b-096b-4c66-86fc-214104d9eeca,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Langenort Hufe,"06470"
574edd74-0346-45d1-9e37-e02a9b946b0d,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Huflattichweg,"11810"
f35b7925-d5f6-4741-be76-e31b63c2d365,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Linzer Str.,"06660"
9fbad80f-f1e0-41dd-b937-cb09095077d5,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Wolgaster Str.,"01890"
529996c9-c957-4a4c-823a-822e004a192b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Dorothea-Erxleben-Str.,"11070"
02056406-c5ae-4b40-a632-bd66c5359041,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Gnatzkoppweg,"02950"
bf7176aa-0e1c-43dd-a381-08148614fc65,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Bei der Petrikirche,"01220"
c0911bef-8c28-426f-9397-e22ad7777a9c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Mecklenburger Allee,"03520"
8bafd069-6d74-4302-a1d1-7fa0f563fac8,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schlachthofstr.,"08250"
2e7c5772-f9d6-49ef-8216-cbc01d989139,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Falckenbergstr.,"13790"
f013dca6-19da-4eb8-b22e-0e980a934490,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Karl-Theodor-Severin-Str.,"04240"
cf2e88ec-e54c-4816-9452-17fd97aa3aeb,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Weverweg,"09690"
d8f5573b-08a0-4855-91ae-5f4dded0050b,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hanning-Klauk-Weg,"03320"
3d1ff7e7-2161-44bb-9a15-fc09c185a575,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Joseph-Herzfeld-Str.,"04210"
dec46320-aeaf-4cf4-997f-e8a5f0f29d67,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Kringelgraben,"00440"
8c2a9ed3-cc10-4f5d-8c3c-2b7ae7359883,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Heisterweg,"03470"
7e8e81a1-08df-47ed-aeb9-07c2bb4b30a0,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Trotzenburger Weg,"09050"
fd638748-41ee-427c-90e8-37e1a610f4e2,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Paulstr.,"07540"
a51f1743-c741-45ab-b7a6-f8ccc55f53fa,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Joachim-Jungius-Str.,"04110"
12901f04-7a02-4b74-88dd-a0afe4e8ea46,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Rostocker Str.,"08080"
1c5ffb2b-fa26-4192-8773-ad3cba73734f,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Biestower Damm,"01360"
d2e8da84-1dc0-49c3-b65b-ba7f5b121c30,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Gedser Str.,"02770"
8ce4b1fd-3567-42e0-952a-4b9afe3eeeaa,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Uhlenweg,"09120"
0fe3c71c-9633-41ac-89a0-45218a9ee07c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Hafenallee,"03240"
c06a4780-1b14-4ed1-979f-7fe98c88a050,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Soll,"88380"
519b404c-4ea2-4896-bbc4-0881eb7941ec,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Conrad-Blenkle-Str.,"01730"
c60957bc-62f2-44fc-9009-a527116cc354,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",An den Moorwiesen,"12680"
